Case_ID,Dice_ET,Dice_TC,Dice_WT
BRATS_194,0.9252537932540116,0.9724835417715395,0.9511181578892827
BRATS_236,0.5131306204510387,0.6846345035728552,0.8994857087272624
BRATS_086,0.28907563025210087,0.3178639542275906,0.7537109581789306
BRATS_046,0.8389955686853766,0.8732488325550367,0.608632597937023
BRATS_278,0.0,0.0,0.8949815963625752
BRATS_142,0.9320607553366174,0.951950476564803,0.9285095809961225
BRATS_054,0.8934769188558886,0.9390904206219087,0.9215017064846417
BRATS_114,0.9199547250739689,0.972550744313673,0.9470765978240274
BRATS_336,0.949621533339615,0.9800007426385949,0.9752057584203759
BRATS_059,0.825,0.9021632251720747,0.8381296424077607
BRATS_241,0.859887102454998,0.940357365497629,0.9645536082315158
BRATS_246,0.7933145863570392,0.8379555888691089,0.9132684207313351
BRATS_155,0.9427195808404433,0.9666575702696668,0.9652335709468882
BRATS_001,0.8918132803632236,0.9497554165862738,0.9106527986165858
BRATS_042,0.8700955180014696,0.9606279560231116,0.9579399481424302
BRATS_333,0.18112507727179064,0.7826864322021126,0.9666915297193683
BRATS_254,0.9455494476910538,0.9632646982164799,0.976818509469709
BRATS_257,0.9232210535280841,0.92435732897756,0.9579374681414244
BRATS_177,0.5378151260504201,0.4705032506621719,0.8158566880095168
BRATS_327,0.612895493767977,0.8861899372650934,0.9657606020017218
BRATS_319,0.0,0.9234178403755868,0.9594263576665161
BRATS_264,0.0,0.8892518784710879,0.772666981750545
BRATS_261,0.6198873377418564,0.7642027663714805,0.947694920451463
BRATS_232,0.465580662112454,0.5841372351160444,0.9344502240536828
BRATS_293,0.8890833941162168,0.6681031736811929,0.8992689806020837
BRATS_066,0.8204183503684336,0.9233563385397748,0.9408836664787755
BRATS_195,0.8205559322033898,0.9148039635250353,0.932094512442247
BRATS_272,0.0,0.7717391890798241,0.9617633599430518
BRATS_350,0.9549865758627464,0.9758329758329758,0.9752572381329624
BRATS_318,0.22141560798548093,0.898087454433477,0.9490096705797176
BRATS_213,0.9099123684769096,0.8753271865493905,0.9155850307910943
BRATS_255,0.9114276242570624,0.9588796487627077,0.9546436285097192
BRATS_033,0.9075543395652835,0.9526284399761438,0.9545766646503948
BRATS_305,0.0,0.8727536422967895,0.9466638434029738
BRATS_198,0.8717621111871625,0.920035141258612,0.9638072688528472
BRATS_045,0.8965256889560018,0.9623928602986658,0.9414515831917637
BRATS_359,0.9499072954453849,0.977583777552247,0.9682463847489425
BRATS_330,0.0,0.8976117650693608,0.9538364496508223
BRATS_099,0.9146388567014291,0.9146388567014291,0.7583056930020119
BRATS_338,0.9613545136220002,0.9768770122853233,0.9506127151485528
BRATS_325,0.0,0.0,0.06652736206020218
BRATS_078,0.8177463028535722,0.9265633964429145,0.8536754101051792
BRATS_127,0.9688394536681115,0.9729643765903307,0.9719227443067167
BRATS_126,0.899694306457776,0.9266318870085253,0.9272635645892827
BRATS_101,0.8741256068193112,0.9028831131941486,0.9186231270696901
BRATS_365,0.9446864686468647,0.976330894411505,0.963766219197547
BRATS_252,0.8843641951594314,0.946851880840406,0.9672313178400748
BRATS_044,0.776043557168784,0.7666666666666667,0.833194096351991
BRATS_159,0.7034953426173568,0.8693566244310493,0.8805543870524941
BRATS_028,0.6659241521412262,0.8622582498244719,0.8430104717741057
