Case_ID,HD95_WT,HD95_TC,HD95_ET
BRATS_094,44.219904095332474,55.50765706367331,1.0
BRATS_114,30.215889859476256,1.0,1.0
BRATS_097,2.0,1.4142135623730951,1.0
BRATS_228,6.4031242374328485,2.23606797749979,1.4142135623730951
BRATS_118,1.4142135623730951,1.0,1.0
BRATS_219,12.449899597988733,1.4142135623730951,1.0
BRATS_216,6.4031242374328485,2.8284271247461903,2.0
BRATS_085,2.0,11.74734012447073,18.466185312619388
BRATS_117,1.0,2.0,1.0
BRATS_095,1.0,2.449489742783178,1.0
BRATS_230,1.0,1.0,1.0
BRATS_100,1.0,1.4142135623730951,1.0
BRATS_101,4.123105625617661,2.8284271247461903,2.23606797749979
BRATS_098,1.0,1.4142135623730951,1.4142135623730951
BRATS_233,1.0,3.0,2.8284271247461903
BRATS_119,35.287391060892865,1.4142135623730951,1.0
BRATS_103,4.358898943540674,1.7320508075688772,1.4142135623730951
BRATS_111,1.4142135623730951,1.0,1.0
BRATS_116,1.0,1.0,1.0
BRATS_253,1.7320508075688772,1.4142135623730951,2.23606797749979
BRATS_096,1.0,1.4142135623730951,1.0
BRATS_113,6.708203932499369,4.242640687119285,12.237225439370343
BRATS_107,1.7320508075688772,1.0,1.0
BRATS_215,2.23606797749979,2.449489742783178,1.4142135623730951
BRATS_231,1.0,2.0,2.23606797749979
BRATS_099,7.483314773547883,12.409673645990857,12.206555615733702
BRATS_267,4.123105625617661,12.36931687685298,2.23606797749979
BRATS_115,1.4142135623730951,1.0,1.0
BRATS_211,2.0,1.4142135623730951,1.0
BRATS_212,3.7416573867739413,4.0,2.23606797749979
BRATS_209,2.23606797749979,1.7320508075688772,1.4142135623730951
BRATS_214,1.0,2.23606797749979,2.449489742783178
BRATS_195,2.23606797749979,2.8284271247461903,2.23606797749979
BRATS_190,3.1622776601683795,3.605551275463989,3.0
BRATS_200,2.449489742783178,1.7320508075688772,1.4142135623730951
BRATS_208,2.449489742783178,3.605551275463989,2.0
BRATS_206,5.385164807134504,1.4142135623730951,1.4142135623730951
BRATS_213,12.36931687685298,4.242640687119285,1.4142135623730951
BRATS_196,2.0,1.4142135623730951,1.4142135623730951
BRATS_245,7.280109889280518,4.123105625617661,4.0
BRATS_193,5.196152422706632,2.0,1.0
BRATS_199,1.4142135623730951,2.449489742783178,2.449489742783178
BRATS_186,3.3166247903554,1.4142135623730951,1.4142135623730951
BRATS_248,3.1622776601683795,1.7320508075688772,1.4142135623730951
BRATS_205,1.4142135623730951,1.0,1.4142135623730951
BRATS_191,3.1622776601683795,3.3166247903554,1.7320508075688772
BRATS_254,1.0,1.4142135623730951,1.4142135623730951
BRATS_203,33.421549934136806,5.830951894845301,2.23606797749979
BRATS_192,1.4142135623730951,1.0,1.0
BRATS_201,1.0,1.4142135623730951,2.23606797749979
BRATS_069,26.19160170741759,1.7320508075688772,1.0
BRATS_076,2.8284271247461903,5.0990195135927845,3.1622776601683795
BRATS_172,1.4142135623730951,1.4142135623730951,1.0
BRATS_087,17.46424919657298,7.14142842854285,7.0710678118654755
BRATS_072,8.0,2.23606797749979,1.4142135623730951
BRATS_057,2.449489742783178,1.4142135623730951,1.4142135623730951
BRATS_156,1.4142135623730951,3.1622776601683795,1.0
BRATS_065,5.385164807134504,1.4142135623730951,1.0
BRATS_162,1.4142135623730951,1.0,1.0
BRATS_061,2.8284271247461903,1.7320508075688772,1.4142135623730951
BRATS_086,84.89375671373233,109.13638240560545,111.60757091632988
BRATS_079,3.605551275463989,1.7320508075688772,3.605551275463989
BRATS_174,1.0,1.4142135623730951,1.4142135623730951
BRATS_082,7.810249675906654,2.0,1.4142135623730951
BRATS_071,8.366600265340756,9.1104335791443,4.242640687119285
BRATS_074,12.68857754044952,36.069377593742864,32.99772570532844
BRATS_067,1.7320508075688772,1.4142135623730951,1.4142135623730951
BRATS_081,1.7320508075688772,1.7320508075688772,1.4142135623730951
BRATS_059,4.58257569495584,6.511419828765506,6.708203932499369
BRATS_077,1.7320508075688772,1.0,1.0
BRATS_163,1.4142135623730951,2.449489742783178,2.23606797749979
